7747.json,barely-true,Pentagon confirms they may court martial soldiers who hold Christian faith.,"military,religion",blog-posting,,,none,7,19,3,5,44,Web posts
7521.json,TRUE,Cobb is one of the largest school systems (in the nation) that is debt free.,"county-budget,debt,taxes",joellen-smith,,Georgia,none,0,0,0,0,0,an editorial
4014.json,FALSE,Weve got more revenue than we ever have.,"economy,taxes",jim-demint,"President, Heritage Foundation",South Carolina,republican,4,4,0,0,1,"an interview on CNN's ""State of the Union with Candy Crowley"""
10968.json,mostly-true,"Between 2010 and 2014, there was no net in-migration from Mexico.",immigration,bill-clinton,former president,Arkansas,democrat,4,2,12,11,3,"a broadcast of ""The Daily Show"""
7639.json,TRUE,The Social Security disability fund is going belly up in 2016.,social-security,rob-portman,U.S. senator from Ohio,Ohio,republican,3,5,11,11,1,remarks at Politico breakfastt
12682.json,TRUE,"A shocking 20 veterans are committing suicide each and every day, especially our older veterans.","health-care,veterans",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech
9358.json,mostly-true,"Today, the five largest financial institutions are 38 percent bigger than they were back in 2008, when they were too big to fail.","economy,financial-regulation,government-regulation",elizabeth-warren,U.S. senator,Massachusetts ,democrat,0,0,3,3,0,"an interview on ""PBS Newshour"""
8224.json,mostly-true,"The House did vote against engagement in Kosovo, and Bill Clinton kept fighting anyway. And, then, ultimately, a vote did pass.","congressional-rules,foreign-policy,history,legal-issues,military",peter-king,U.S. House of Representatives,New York,republican,0,1,1,2,1,"an interview on ""Fox News Sunday"""
10687.json,TRUE,Did you know that the U.S. is one of the very few nations in the world without an official language?,legal-issues,randy-forbes,Representative,Virginia,republican,1,0,4,3,0,a blog.
10190.json,barely-true,"Every time weve increased the minimum wage, weve seen a growth in jobs.","economy,income,jobs,labor,small-business,workers",ben-cardin,Senator,Maryland,democrat,1,0,0,0,0,"an interview on ""Fox News Sunday"""
1562.json,TRUE,The Florida Legislature raised taxes and fees by almost $2 billion in the 2009 session.,"economy,taxes",charlie-justice,,,democrat,0,0,1,0,1,a news release
7129.json,TRUE,We have more people working in clean and green energy than in oil and gas in this country.,"economy,energy,environment,jobs,labor,technology",sheldon-whitehouse,U.S. Senator,Rhode Island,democrat,2,3,2,7,0,a newspaper column
5907.json,mostly-true,"Florida has 1,200 golf courses. I think 58 million rounds played a year in Florida. Weve got 44 percent of all travel golf in the country here. 5 million people come here just for golf.",sports,rick-scott,Governor,Florida,republican,28,23,38,34,7,TV interview
13060.json,pants-fire,Says Hillary Clinton had an undercover nurse with her at the Sept. 11 memorial ceremony in New York.,candidates-biography,blog-posting,,,none,7,19,3,5,44,posts
12443.json,mostly-true,Only 50 percent of students from Milwaukee public high schools go on to a two-or four-year college.,education,vicki-martin,President of Milwaukee Area Technical College,Wisconsin,education-official,0,0,0,1,0,a presentation at a panel discussion
10745.json,TRUE,The fastest-growing part of the Pentagons budget are health care expenses.,"health-care,military",evan-bayh,former governor and senator,Indiana,democrat,0,0,0,0,0,"an interview in Concord, N.H."
10667.json,mostly-true,"Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.","federal-budget,military",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a Senate floor speech
5995.json,mostly-true,"According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.","crime,guns",jim-moran,U. S. Congressman,Virginia,democrat,2,1,1,6,1,a floor speech.
3152.json,mostly-true,The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.,"crime,health-care",ron-saunders,state legislator,Florida,democrat,0,0,0,1,0,a meeting with reporters
6210.json,TRUE,"Fireworks have never been safer, and their use continues to increase each year.","economy,financial-regulation,patriotism,market-regulation",bill-weimer,vice president of Phantom Fireworks,Ohio,none,0,0,0,0,0,a newspaper column
13410.json,mostly-true,Says Donald Trump and Ron Johnson oppose a womans right to choose and Johnson voted against the Violence Against Women Act.,"abortion,crime,criminal-justice,women",russ-feingold,,Wisconsin,democrat,2,4,7,5,1,a radio ad
5958.json,half-true,"Says over 40 percent of recent county bonds are for Precinct One, northeast Travis County, because he is quick to identify projects that help make the East Side a desirable place to live.","county-budget,transportation",ron-davis,Travis County commissioner,Texas,democrat,0,0,1,0,0,a campaign flier
3590.json,FALSE,Medicare passed with virtually no Republican support.,"health-care,history,medicare",peter-defazio,U.S. representative,Oregon,democrat,1,1,1,2,0,a House floor speech
3866.json,FALSE,Says Wisconsin state Senate President Michael Elllis (R-Neenah) broke Senate rules during debate on a photo ID bill for voters.,"elections,states",fred-risser,"State Senator, District 26",Wisconsin,democrat,0,1,0,0,0,a debate on the Senate floor.
1379.json,pants-fire,Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.,health-care,rick-perry,Governor,Texas,republican,30,30,42,23,18,in a press release
8736.json,barely-true,Its warmer on Mars than it is in parts of the United States and Canada during the polar vortex.,"space,weather",tweets,,,none,2,3,1,2,3,posts on Twitter
5817.json,barely-true,"Says the Department of Homeland Security has ordered enough rounds of .40 caliber ammunition to kill every man, woman and child in the United States, possibly to combat massive civil unrest or an invasion by a foreign power.","homeland-security,military",chain-email,,,none,11,43,8,5,105,a chain email forwarded by a reader.
4625.json,pants-fire,"If a President Romney got a call from the president of the (Mormon church), he has no choice but to obey. It is obedience over family and country.",religion,fred-karger,Republican presidential candidate,California,republican,0,0,0,0,1,an interview with The Guardian
4060.json,barely-true,Under Gov. Rick Perrys leadership [Texas] has created more jobs over the last decade than the rest of the states combined.,"economy,jobs",bob-mcdonnell,Governor,Virginia,republican,6,5,7,6,3,an op-ed.
2499.json,half-true,Says Scott Bruun supports cutting the Department of Commerce and eliminating NOAA.,economy,kurt-schrader,U.S. representative,Oregon,democrat,0,1,3,0,0,a radio interview
7821.json,barely-true,Says only 25 percent of Texas high school students graduate prepared for college or careers.,education,bill-hammond,"CEO, president, Texas Association of Business & Chambers of Commerce",Texas,republican,1,0,0,1,0,an Austin American-Statesman news story
1932.json,pants-fire,"Blue Cross new $90-million Providence headquarters ""was outfitted with $25 million in decor.""",health-care,bill-lynch,Lawyer,Rhode Island,democrat,1,0,0,0,1,posting on his website
10984.json,half-true,"Nationally, the unemployment rate for veterans is far greater than the national unemployment rate, and Wisconsin is one of those rare examples where unemployment is actually lower for veterans than it is for the population as a whole and certainly lower than it is nationally.","jobs,veterans",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a speech in New Hampshire
13012.json,barely-true,"Under Pat McCrory, (North Carolina) has fallen to 41st in teacher pay.","candidates-biography,education,state-budget,states",roy-cooper,Attorney General,North Carolina,democrat,1,0,3,1,0,posts on social media
5550.json,TRUE,"More than 27,000 Rhode Island jobs depend on trade with Canada.","economy,energy",barry-hinckley,,Rhode Island,republican,0,4,1,2,2,a news release
12407.json,FALSE,"I have had to fill out FEC reports for the past six years now, and theyre much more detailed than a tax return...",taxes,tom-marino,U.S. representative,Pennsylvania,republican,1,1,1,0,0,In an MSNBC interview
2516.json,FALSE,Says Wisconsin Attorney General J.B. Van Hollen knew about (the Ken Kratz sexting) case for nearly a year and did nothing about it.,"crime,legal-issues",scott-hassett,Candidate for state Attorney General,Wisconsin,democrat,0,1,0,0,0,an email to supporters
12528.json,barely-true,"He leant his name to a bill, did little or nothing three years ago to try to get it passed, (and) since then has done absolutely nothing other than disavow any attempt to move on the legislation.",guns,katie-mcginty,,Pennsylvania,democrat,1,0,0,1,1,in an interview with The Philadelphia Inquirer
4546.json,FALSE,"An Environmental Protection Agency regulation that goes into effect Jan. 1, 2012, regulates dust.",environment,herman-cain,,Georgia,republican,4,11,5,3,3,in a Republican presidential debate
12475.json,FALSE,More businesses went out of business last year than were started for the first time in our history.,economy,david-perdue,U.S. Senate candidate,Georgia,republican,5,1,4,5,1,"an interview on NBC's ""Meet the Press Daily"""
13041.json,pants-fire,Says Hillary Clinton has not answered a single question about her immigration plan.,immigration,donald-trump,President-Elect,New York,republican,63,114,51,37,61,an immigration policy speech in Phoenix
12591.json,mostly-true,Says Donald Trump literally has no plans to make higher education more affordable.,education,roberta-lange,"Chairwoman, Nevada Democrats",Nevada,democrat,0,0,0,1,0,a press release
8124.json,FALSE,Says Houston National Cemetery is preventing Christian prayers from being said at military funerals.,"military,religion",america,,,none,1,1,0,0,0,a Facebook post
9955.json,pants-fire,Was Martha Kanter dispatched to Corvallis with $17 million in stimulus money to save Craig Robinsons job?,stimulus,blog-posting,,,none,7,19,3,5,44,a chain email
3533.json,half-true,Franklin Roosevelt (was) the last president to come to the Congress to ask for permission to engage into war.,"foreign-policy,legal-issues,military",charles-rangel,U.S. Congressman,New York,democrat,0,0,1,0,1,an interview on the Fox Business network
5494.json,TRUE,Says the proposed fiscal year 2013 budget is still below the level of state spending when I took office.,state-budget,chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,his budget speech
2338.json,pants-fire,I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.,"bush-administration,iraq,military",barbara-boxer,U.S. Senator,California,democrat,2,0,3,4,1,an editorial board interview
